Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Wheat,2019,Rabi,Maharashtra,284.7996448361198,9409.897348780973,796.3338585177173,281.0830400337965,89.04272209591119,21.458069087205253
Maize,2015,Rabi,Maharashtra,534.735727803001,7201.788883734067,1707.761596040565,477.6256506251332,57.452963495560944,25.81050681717261
Rice,2021,Rabi,Uttar Pradesh,341.68038046084655,8409.45891412027,778.6654320480617,291.0600367052134,93.6883434064491,96.423972264286
Rice,2017,Kharif,Andhra Pradesh,358.7154984075251,6005.716233670105,627.4494348341996,227.38572256995857,53.54172069245167,72.38524242284615
Sugarcane,2010,Kharif,Karnataka,691.0804571271013,8015.650312816571,1154.3690395357362,431.69140784880295,54.140418706235494,82.1234381917273
Maize,2019,Rabi,Andhra Pradesh,971.683598529903,1145.803576055205,1487.4611592590927,271.8422197061401,20.77721096504787,45.78714871594777
Cotton,2017,Kharif,Karnataka,643.2734805034376,8365.423823015817,1156.575237400312,262.35612975403535,82.23906197369978,40.268145475446005
Maize,2020,Rabi,Andhra Pradesh,169.28152035846966,1361.2497317682987,915.1311979269628,270.6406202344227,32.22688712203562,31.103560610485296
Sugarcane,2016,Whole Year,Maharashtra,168.02525246866028,9009.220387265763,1337.256775835661,431.0532508413854,90.96512404350835,53.2583225481168
Sugarcane,2010,Whole Year,Punjab,956.2808987610093,9927.66472514779,1020.5035031182999,424.37369375962345,91.97417982973565,59.66458601807516
Maize,2011,Whole Year,Punjab,367.56171127660025,3646.6071595910003,1899.3015351899496,231.58399659809504,94.89791006867347,66.859735928748
Sugarcane,2012,Rabi,Uttar Pradesh,182.8602874742279,2892.8670065721426,1883.9677094053582,199.98493694173627,56.8207440192781,33.140665359882505
Maize,2010,Whole Year,Karnataka,639.1401284353434,7888.270274722367,1253.5577299581432,271.3676108176082,70.93844063052799,95.37886728126915
Wheat,2018,Kharif,Karnataka,661.2839004612395,3277.237068282279,991.8259910273878,307.7476293816991,80.06642920554971,25.278264838642226
Maize,2017,Whole Year,Karnataka,683.6543381068193,8790.06144854983,1605.6986209349586,157.25174478259862,21.791315678541906,96.90878572897711
Maize,2011,Whole Year,Maharashtra,340.6618250717872,1925.5833294172903,555.0694152246,407.27978812201576,64.08614754977475,11.337051025675342
Sugarcane,2022,Whole Year,Karnataka,113.59961579302754,2133.5967674142244,1212.153509065477,268.91724457959026,13.086811117298051,53.3013122635161
Sugarcane,2018,Kharif,Punjab,968.5138325090247,9812.36399590554,1004.4850914055003,200.3204967889818,54.78094750498533,40.00310543049065
Rice,2016,Rabi,Maharashtra,325.80374112199223,7064.550084430042,1880.803827653832,98.06944683379578,23.935841345820467,50.421107253722575
Rice,2018,Kharif,Andhra Pradesh,708.4236592472928,8621.985019860575,518.0045409090238,157.48032218162314,26.463063336587624,61.359812108271015
Wheat,2015,Rabi,Karnataka,735.9668828908386,3918.964396163662,1329.2223135775237,477.17652729019267,42.85428100233414,49.203024221143814
Rice,2015,Rabi,Karnataka,649.0066753715371,7088.35374568544,1610.995371599939,187.29485906878696,48.91934500448527,47.33621652714355
Maize,2020,Whole Year,Andhra Pradesh,381.6166547922834,6348.176445777375,1227.526981286062,125.98668021516589,66.08551820789685,75.9451073871976
Sugarcane,2013,Rabi,Karnataka,343.98662838765915,6428.3510811065225,628.1045452440825,257.30275624474694,16.69855765946641,71.72886475778182
Rice,2019,Kharif,Andhra Pradesh,637.9014544324328,7142.792135839494,1958.6920850418533,188.1894845121119,55.332258511370014,84.99441538322631
Rice,2019,Kharif,Maharashtra,879.4860702505224,6178.232558161887,1277.0156470641468,65.82166262203737,26.4362617227791,32.4963083115546
Wheat,2022,Rabi,Punjab,952.060356031056,4861.561323723994,1421.2793664785172,195.41534777573776,61.65776575285677,64.85756587786572
Wheat,2022,Whole Year,Andhra Pradesh,195.31522396338187,3483.3042494249216,854.9146740612609,294.8488807727608,67.36641510350651,62.667530685356844
Maize,2011,Whole Year,Uttar Pradesh,239.34575133794786,7917.231978218818,1225.2471276602057,298.27056740898513,60.10383308975685,43.27640297854199
Sugarcane,2016,Kharif,Andhra Pradesh,950.2626329047716,3036.451870028676,1143.724237937483,210.4515145295999,76.44659594304768,53.745178771241285
Wheat,2014,Whole Year,Karnataka,762.8817055013133,7231.188755389728,612.3437630029756,251.28624031367028,40.204831981681124,38.24039289751559
Rice,2020,Rabi,Maharashtra,894.6944423467958,3099.9954038439396,659.2405303212008,484.4830632056449,78.85959324698177,22.765995785528666
Sugarcane,2015,Rabi,Maharashtra,282.3693707218089,6627.971529590085,1756.2087794281617,219.80681475364023,48.94903735373743,29.242108959645954
Sugarcane,2011,Kharif,Andhra Pradesh,628.8272839984617,7723.70440416126,859.7299283098854,166.20206596699234,53.576604849033714,19.496228176108097
Rice,2014,Rabi,Punjab,731.0256349757262,2968.4250001588525,792.4374072479459,159.56016983004207,68.32919145349643,71.47626176711117
Wheat,2019,Kharif,Uttar Pradesh,712.1006969022753,1539.4897077517744,1257.3671768752088,255.99407571686038,11.652254559930157,69.46546537982363
Rice,2013,Rabi,Maharashtra,467.3365217800283,2178.7636869475664,1653.1206970437695,391.78406692262485,68.85947992782235,95.55457344218856
Sugarcane,2018,Kharif,Karnataka,113.85540252217763,6453.97270543923,592.9197778684819,142.69468288481295,65.67266341649038,75.67105722825171
Cotton,2015,Whole Year,Karnataka,624.6334511238368,8645.01765603162,1365.2118794573837,369.18325721334566,37.88624050779519,14.68412548805183
Cotton,2011,Rabi,Punjab,327.79138526164786,1404.9713911188194,678.8156642608601,59.51742050723733,17.721485640954054,89.58206565360588
Maize,2010,Rabi,Maharashtra,505.2288215286013,7607.3613313748165,554.6915762384277,238.5198400927757,18.184190492173705,87.64076466511531
Rice,2014,Kharif,Andhra Pradesh,961.8229135754356,4071.8678135504692,579.115928243326,399.1392793412541,93.09013722867057,49.89882886954288
Rice,2018,Kharif,Karnataka,459.13178587819124,5306.755329275703,1751.246162312662,202.42983009849414,72.03513891032534,62.72767454751294
Maize,2015,Rabi,Punjab,855.821445997984,9359.73594861009,676.9587254420924,303.6816956504298,21.439235239366635,97.8470499225267
Maize,2019,Kharif,Maharashtra,269.68654517432606,3987.7435426226093,567.727046618438,142.24065477165988,42.105085237801575,57.90739274633496
Maize,2021,Rabi,Maharashtra,705.2144482225259,5188.032405455375,1156.8498307143684,383.89792600677754,63.32346945114368,91.47896455384807
Sugarcane,2016,Whole Year,Maharashtra,979.3062589950491,1123.14173284613,1765.9902079130372,73.52559647094182,85.20145345815838,17.47348820291678
Rice,2014,Kharif,Maharashtra,191.7037907856431,1734.3884800435453,893.6125647339529,433.64419019397513,13.929483584170768,27.194668183781456
Sugarcane,2019,Rabi,Maharashtra,107.48794800447281,3327.324320213056,1132.5689262888745,139.18837388975066,31.296981832300798,49.66794490971861
Maize,2015,Whole Year,Karnataka,490.2245133693529,1250.6701673896696,559.8837988456269,443.47911426874884,90.0774091265842,62.628112750357424
Rice,2014,Whole Year,Punjab,183.36293474623048,6682.377934434258,1173.6177712023139,208.6381585852328,10.824899516543484,83.46050666765203
Sugarcane,2020,Rabi,Maharashtra,773.5459147086082,4837.585211214602,1366.4196209557006,375.20760851351895,28.125919251449865,98.94359036288682
Sugarcane,2018,Kharif,Uttar Pradesh,923.093797463703,5933.306824552198,1356.3605806282171,193.6513840037848,96.31217583756694,44.99663468267048
Maize,2015,Rabi,Uttar Pradesh,490.61887543788293,2571.824673066966,998.6400382615477,457.6602520555914,65.2061661869954,14.267407252607644
Rice,2020,Whole Year,Punjab,332.84047793989686,3663.388264929545,973.2997709947033,106.98670648326846,33.55042299737558,82.10543529657923
Maize,2017,Rabi,Andhra Pradesh,490.9629871059488,6974.420273674526,659.9354284048968,130.3339051726694,16.029198495626282,64.39426471745273
Rice,2011,Kharif,Andhra Pradesh,751.1030360650009,9687.724512673598,1050.1974809694025,271.86355632146103,12.537220640249995,27.86885729813815
Cotton,2021,Whole Year,Andhra Pradesh,108.14874542233389,1453.7509624198829,649.242003309447,86.87229756716576,32.027057167323456,54.53456109592781
Wheat,2022,Rabi,Uttar Pradesh,630.5085905362274,9013.458887697394,1649.8939170680774,138.19108311579288,89.33372376300194,76.80792209803519
Wheat,2018,Kharif,Andhra Pradesh,651.9625163986411,6191.930811800876,1949.4114466222788,474.69487199540646,47.43222888677585,79.33706083617794
Wheat,2014,Whole Year,Karnataka,673.919422206342,6075.276100800614,1955.1116850000603,489.4203475165492,74.83000322493938,54.96565707988858
Maize,2016,Kharif,Maharashtra,317.8198719827895,5502.506816869843,1797.6066490630908,219.31669819868986,92.64565318419619,37.469307711597324
Cotton,2019,Whole Year,Uttar Pradesh,742.6474510403141,1624.5467731376505,1401.1882240094287,465.478709456271,46.723641544253496,97.63683238346442
Rice,2022,Rabi,Punjab,182.25233769859875,1808.891665625446,1551.29854586582,295.17110405304425,27.214963393365736,69.70263498608435
Sugarcane,2010,Kharif,Punjab,279.3433028201207,6408.208050931775,927.8087040206211,171.3841096431952,56.54061377712275,46.74137674116688
Rice,2019,Whole Year,Maharashtra,889.7230419890337,4068.6271429200247,1446.155630258931,366.0794244862694,91.7275318353869,35.24169017841872
Sugarcane,2014,Kharif,Uttar Pradesh,764.8508356539097,9255.412599199126,1183.4743241598162,346.50581295868574,82.39369727239306,75.7992684703206
Rice,2021,Kharif,Andhra Pradesh,112.37099861021073,4659.31483623525,1223.0260096653988,495.10639359893,15.92468590268384,31.796510103439093
Cotton,2019,Rabi,Andhra Pradesh,323.53863433282015,2289.5331283237697,1636.664840562737,169.27127933417748,72.33155200698236,25.453899007631936
Sugarcane,2011,Kharif,Karnataka,292.96583469384814,7432.469501518324,922.8775333958774,352.42677619778095,61.470777021305835,57.68505000658632
Maize,2021,Whole Year,Karnataka,343.72569523327536,3640.1807929690885,977.0594175417798,73.4106897632511,91.6716858711783,36.09886533797277
Rice,2015,Whole Year,Andhra Pradesh,322.8037932518978,5729.232766203038,1886.962686692955,101.14071741352373,21.02332751652675,66.60146304312536
Rice,2020,Whole Year,Punjab,156.27366616856116,7280.49506954653,584.3364422764583,51.76326872799197,58.0632501884191,20.614480738681014
Sugarcane,2010,Whole Year,Punjab,513.0464649371384,9102.377000818633,1228.4514476200106,499.7573064768529,89.1516424160703,68.94469941105893
Maize,2012,Rabi,Karnataka,759.4601273075486,8129.720753215085,1869.2012006117925,411.023163716365,46.90214080675687,35.4966875197932
Maize,2014,Kharif,Maharashtra,646.0585522456928,7087.2496108545165,1415.5445117272357,404.02535663009337,53.379542595958036,10.021864099106146
Cotton,2013,Rabi,Andhra Pradesh,705.5845017382718,7116.698641556292,1319.6106113181982,279.37673387968084,16.341460990026246,21.424245190675876
Maize,2012,Kharif,Karnataka,173.03426068261524,9513.32179628878,874.6162688440329,185.03018730744796,35.03292764040197,94.02538400515847
Maize,2019,Kharif,Karnataka,956.3416391591085,3662.416877468824,1014.9132335966724,118.06892800820417,39.20559842520526,88.06191752038221
Maize,2022,Kharif,Andhra Pradesh,854.6426504587223,1010.0088477656867,1778.0726237070394,178.10363248090866,95.06102038703982,31.024812883261315
Wheat,2014,Rabi,Andhra Pradesh,824.5812866460965,3447.5910345837883,1338.8271976526871,219.1870498681126,35.44006244870431,80.05347140909421
Cotton,2020,Kharif,Punjab,840.6854245375907,2961.022416640696,1272.11329063517,390.3395436411323,51.47818617426868,64.77144338565768
Rice,2017,Rabi,Maharashtra,939.4394573194852,6956.511266025984,649.3695703100434,292.8478050064186,70.41739812078518,97.38142403048825
Sugarcane,2020,Whole Year,Maharashtra,589.8285695023279,6703.404397889762,524.0422346826847,84.8676319499672,24.596503516708964,43.62450935806532
Rice,2013,Whole Year,Andhra Pradesh,280.2538160808633,6341.152444342514,1945.5277830305736,58.11305403151051,53.7798148427687,71.33145512654542
Cotton,2010,Kharif,Uttar Pradesh,655.105247067287,1146.1909888850832,1065.4792509302624,96.04948079032842,76.46851355283168,15.718215018152673
Sugarcane,2020,Rabi,Karnataka,768.5933443011451,7559.002490055827,1404.8195931492564,234.7244211638207,88.01696917243595,45.66226121347653
Cotton,2016,Whole Year,Karnataka,764.1256540186229,3911.7737123694237,619.5726097809275,469.93681267205824,66.3633347196184,96.74358950693625
Maize,2017,Rabi,Andhra Pradesh,569.304121750192,6985.50390105968,1524.6714285845699,336.8311165441497,70.21481637852531,58.50827870051085
Sugarcane,2012,Rabi,Uttar Pradesh,161.61284740022023,6009.20585651938,1898.8500630589415,410.8216549439818,21.365512532611206,35.90915530013601
Maize,2015,Kharif,Punjab,434.00164458711504,4084.5783288511648,1363.4978794961294,259.8685675270468,95.11988475217125,20.824386681574616
Rice,2011,Whole Year,Andhra Pradesh,928.6899476170216,2211.18640393697,689.1729835631158,212.74973743776926,21.931666973603413,73.31755061633774
Rice,2016,Kharif,Andhra Pradesh,626.0040187816834,1849.7700789443286,1372.582291210215,98.78016772248023,79.72056434636185,68.03704390867541
Sugarcane,2017,Kharif,Karnataka,584.498748930142,8483.664998010012,1649.5208196569786,444.1698599837922,33.83346896004869,43.65448422433972
Sugarcane,2015,Whole Year,Andhra Pradesh,341.96816294397416,9265.577878734022,1109.624804861028,402.4220130625563,94.02338293311264,95.58472166792508
Cotton,2015,Whole Year,Andhra Pradesh,431.604027924921,6848.092420878696,1819.7566219122018,125.6531439189763,74.79635854325316,11.998253168906528
Cotton,2014,Rabi,Andhra Pradesh,905.8114802378524,1930.9070337443504,1473.0244300360469,280.51725374431726,77.8432341680532,37.335146646864324
Maize,2017,Whole Year,Karnataka,699.8167427741521,4618.2449519941665,1848.8733774338039,269.3186635645602,29.7153255753895,92.89625376696233
Sugarcane,2010,Rabi,Punjab,808.6483240770996,7560.452800946415,1435.257966871006,331.2911987089379,49.87359789716447,38.88418944874964
Rice,2019,Rabi,Punjab,508.9108807608896,8018.3879560906125,696.9319580072363,475.78410229606754,65.60318751303578,32.702755046965336
Cotton,2013,Rabi,Andhra Pradesh,667.2224975105421,2063.9676006197974,964.5375666577836,310.89714879311583,79.29762563859408,58.07983689381226
Cotton,2013,Whole Year,Karnataka,323.5452478688868,1000.2764696084417,802.6924223786854,293.09777005037836,19.356343832115062,84.14215749284841
Rice,2012,Kharif,Punjab,734.9147472551376,7409.233412925445,1863.2397465752936,72.64531982059877,96.61287848090755,19.283208479052497
Cotton,2012,Rabi,Punjab,484.8412003330036,4209.365583875851,1640.600100931224,78.30836420811077,90.11986034991004,94.87186386811625
Maize,2013,Kharif,Punjab,498.290963333271,3290.3319845643423,1514.597553365009,134.306056097055,34.331373144602594,81.55655930630476
Sugarcane,2020,Kharif,Karnataka,684.3900921191935,1116.0772281057289,951.4494794474325,64.61184726128673,84.04842187290988,26.312522999639675
Rice,2010,Whole Year,Karnataka,942.652559322034,5862.694660853497,776.0671580753203,384.50880300650556,56.64915307358411,74.08071650783464
Sugarcane,2020,Kharif,Andhra Pradesh,157.60571194775883,8660.356618833835,1634.6766319833678,375.49863679728344,51.562583340581675,44.646285037380146
Cotton,2022,Kharif,Maharashtra,842.2689136123068,9618.684816453291,1211.2369188186194,111.22530549423932,38.29906952302649,46.206521026868685
Cotton,2020,Whole Year,Punjab,363.14479937097383,6091.704555519603,838.6843282259437,426.23550535787643,62.28717279684332,80.49610831949798
Rice,2011,Rabi,Maharashtra,499.52750905574004,5630.151949659047,1424.9329672479125,119.6537156807504,75.6900205933238,96.6506327182659
Maize,2018,Kharif,Karnataka,119.72199589750807,1765.50746940317,560.500778207678,185.52901414881146,46.983961446648244,21.39902855624745
Wheat,2019,Whole Year,Karnataka,370.9414700508817,5939.8552138833975,989.2553811923802,162.03960462261426,66.62972737074628,47.856721319093744
Rice,2011,Kharif,Karnataka,552.3681183671174,4419.811710688551,1202.8354918867021,217.5381943578715,72.93816290397734,53.28474472758732
Wheat,2014,Kharif,Maharashtra,150.55846961269512,6464.2175279521925,721.9375011641088,164.59869465048286,74.00096353137573,43.868063525949786
Wheat,2018,Rabi,Karnataka,541.9861564448486,4498.537130888921,1976.9817163862594,270.0279168973034,14.676948831806222,42.68702113446025
Maize,2018,Kharif,Andhra Pradesh,934.3995659725846,3162.692111053301,813.6460468844214,233.33354660960845,87.37730251165603,14.704180080543688
Wheat,2017,Whole Year,Karnataka,194.8538962970247,1854.6874770553886,695.5296950648983,493.95627085069697,51.24279832885431,71.6984758506361
Wheat,2010,Kharif,Uttar Pradesh,787.9966552679539,3834.2660013000614,805.3023108303446,75.16685755770155,33.6174473526593,49.259297540804084
Maize,2010,Rabi,Maharashtra,468.7039480383934,1869.8035085897704,1653.5916997395864,113.98161937430822,31.75880567317134,27.53144223795341
Wheat,2018,Rabi,Uttar Pradesh,689.6563430719042,2592.0725574158555,1138.2584889077643,73.77165225887111,53.471270155955544,83.44301520718615
Wheat,2022,Whole Year,Karnataka,334.2129381867064,9886.025427215913,1348.123909628807,331.6285377420691,89.81483855220633,82.23046733364652
Wheat,2020,Rabi,Andhra Pradesh,243.54303628722246,4996.932012159567,531.5137354795411,74.52917483617381,44.051282351438225,53.775246528000444
Rice,2017,Kharif,Punjab,244.41635284410378,5786.845898545149,551.6469628599718,426.3978818192555,77.4753172105189,36.86055950329845
Rice,2019,Rabi,Karnataka,163.44275107883018,8862.566758634937,1168.7383247405241,280.3723838068675,18.713685788849673,67.42834532168072
Rice,2018,Whole Year,Andhra Pradesh,267.0820344111187,9960.12010441619,1724.9828648024352,287.1534310616902,52.84510319359556,35.933692219966275
Maize,2016,Rabi,Maharashtra,697.7974464900715,6244.430044102134,1827.8583180613477,302.7175284704874,99.25175263534621,31.240713729134082
Cotton,2012,Rabi,Uttar Pradesh,893.5215506591572,8312.264389397544,630.0598513934603,126.86616783779483,79.33940225131033,75.74631886236939
Wheat,2012,Rabi,Uttar Pradesh,832.7131170320456,3942.4692190300775,1307.544653151534,138.9606364015194,28.94756395965517,13.629271574885564
Wheat,2011,Whole Year,Uttar Pradesh,716.6208788870357,3751.69561702562,1869.8445294189057,193.46779529285212,55.129732632811965,18.529162393113456
Maize,2014,Rabi,Maharashtra,199.3886770699924,4624.333488951042,1081.9591315968296,317.0733871198331,31.026228728370988,10.61093566212308
Wheat,2021,Rabi,Andhra Pradesh,360.26870166635484,7052.5653640628425,1744.3487471425528,144.55299917309654,46.86048345362583,23.764886782788352
Rice,2021,Kharif,Maharashtra,378.8261877902221,7139.725203295889,700.5434815991543,102.34927720996755,80.20756213614683,16.209100783941352
Cotton,2012,Whole Year,Uttar Pradesh,324.96125175785915,3837.154911845057,1903.091734501698,486.5525988882945,79.41023337613633,99.62221310019267
Sugarcane,2015,Rabi,Karnataka,563.5050937387508,2198.8893172296584,1627.134976296954,59.89181666433031,30.529034011214662,35.99289729586806
Wheat,2011,Whole Year,Punjab,581.9984333917052,6691.566308189577,1912.0015891803525,411.21383240120974,93.00009863393741,23.434121140232257
Rice,2021,Rabi,Maharashtra,421.1973776539992,2154.9327596988805,1514.9258503287597,404.6158173087599,63.331136448834414,31.689663219632614
Sugarcane,2012,Rabi,Maharashtra,418.4102428627924,6206.432574063971,1045.1058979991406,183.7463512302932,44.19318618658131,94.25130143861212
Cotton,2014,Rabi,Andhra Pradesh,845.7000381154733,7240.799152506781,1907.2717587870836,111.03197720329104,55.174202270277455,56.81442007219561
Sugarcane,2021,Kharif,Andhra Pradesh,810.363563487717,7305.503467550065,913.3501644637677,115.53289101744053,64.45641280939694,42.83362866770712
Rice,2020,Kharif,Maharashtra,377.0162485126711,7781.248995936371,998.2587830925988,363.84422775673664,60.390147866120685,88.60523121182975
Sugarcane,2020,Kharif,Uttar Pradesh,922.4095994859334,8855.734794090982,1551.2126270026106,339.26296598877815,53.776453198256036,45.54912434941292
Maize,2010,Whole Year,Punjab,957.5335153022554,5499.630927683096,1647.9744492880793,402.235553413124,55.44395236804601,40.150771296192616
Sugarcane,2022,Whole Year,Andhra Pradesh,394.0682878270367,7572.242705766141,1894.1052257737308,471.8665275795971,25.877071938509758,28.6554270294762
Wheat,2010,Kharif,Uttar Pradesh,418.9824539137494,6572.554618292531,807.2036135843143,361.3673134699664,83.14596138742114,44.00171415184703
Wheat,2019,Whole Year,Karnataka,555.070738079763,2679.759458179143,1696.9970528288359,120.13319144814956,58.75842879469138,38.50159204152334
Maize,2018,Rabi,Andhra Pradesh,947.0087312803062,1231.2068038246734,1607.819080095445,159.54917754443483,21.797187553423278,70.95735633683269
Rice,2016,Rabi,Uttar Pradesh,888.6874898280804,3560.872471092404,595.6918343803968,428.98717889290157,78.95413914245002,36.06244342036544
Wheat,2010,Rabi,Uttar Pradesh,192.31116632523083,4987.303357038574,1080.8347118153106,144.18773412539386,93.91995805396158,61.94797717803053
Cotton,2021,Kharif,Punjab,453.4576689442746,6553.9534998579065,924.1481855901479,82.63504262951663,95.25762093132658,15.930294852877545
Wheat,2017,Whole Year,Punjab,598.0340707747946,8649.63397452885,956.7356365310457,366.4760243190127,43.211595917005546,27.216024102686294
Wheat,2012,Kharif,Karnataka,552.8192252963861,2766.211450355491,1974.4203193320513,231.1368599705639,22.196518620467863,46.666474445021386
Rice,2017,Whole Year,Uttar Pradesh,274.4767611432034,2129.9481090862937,1464.1661202198918,464.0180236456566,56.65596639697586,94.3254328517826
Sugarcane,2014,Rabi,Uttar Pradesh,872.9350940513392,9671.319527268948,1576.5142366902494,342.6147819921477,20.13483064142986,43.952678714412585
Wheat,2010,Kharif,Punjab,709.2467046971536,1972.401034387664,1964.9264559725138,90.68854000624734,94.05886766613555,69.76667090798507
Maize,2016,Whole Year,Andhra Pradesh,854.1175373666232,5306.419630964702,1065.802673686458,476.53545526414734,26.52216646196314,32.957850017925836
Sugarcane,2014,Whole Year,Andhra Pradesh,872.887851414525,6270.073559139717,1702.7602526792089,166.35076863811065,32.74892739560477,21.433021837590857
Cotton,2015,Rabi,Maharashtra,773.5202682991658,5872.369788166944,1151.796444956743,201.7456206828286,46.59728741964734,15.268294007204512
Rice,2015,Kharif,Punjab,495.2895411247456,1774.2894132964889,1804.3005077224695,231.01718615759393,44.48480217032132,37.48721486884762
Cotton,2017,Kharif,Maharashtra,649.4920795138821,1513.2422260325743,770.9863119669548,73.05093338194096,81.51966031581001,24.189492411721716
Sugarcane,2018,Kharif,Punjab,244.32886550776882,1949.350847149321,1921.5292655964195,273.4319400037722,51.06851384958661,25.66094032145118
Sugarcane,2011,Rabi,Karnataka,706.280875727417,6270.289154853513,828.1575626163195,105.49332098388152,25.36914340030032,78.4683377548255
Sugarcane,2018,Kharif,Uttar Pradesh,261.32793016535265,5899.10398870889,989.3307604713973,230.43664700975827,34.04889059374667,11.42542638503868
Cotton,2021,Rabi,Karnataka,724.5546314591411,3103.6671283306982,1634.2883511601708,207.81940459643795,55.82020466687698,60.2029113161891
Sugarcane,2020,Rabi,Punjab,306.6383446785718,6739.967276610324,1090.63271234811,397.7780375419265,23.27085256835214,44.15152425341183
Cotton,2019,Rabi,Uttar Pradesh,205.79617013519797,8380.607518500845,1412.3170651496698,411.426730234729,65.04901080814128,55.58949999176925
Sugarcane,2018,Whole Year,Andhra Pradesh,248.75604112866168,1374.2106386193439,1166.8602516041428,119.0357970750896,60.91725758960313,60.65472134931426
Maize,2022,Kharif,Andhra Pradesh,101.79292169716324,5483.169491932382,1613.5549056346727,214.9480343206518,74.32320847440319,38.20309250115504
Sugarcane,2019,Kharif,Maharashtra,746.8656560681773,7203.793708924212,842.4968785529163,218.00892246432426,94.3934153841431,36.559797416585674
Cotton,2019,Rabi,Punjab,759.1609441525412,3270.807343627184,587.6869808553155,118.13469977123827,92.10291049910401,76.00616644014151
Wheat,2016,Rabi,Punjab,563.4400149219334,3769.938147638342,949.8940962095994,409.3040772730357,95.14680562619482,88.41492893090414
Sugarcane,2010,Kharif,Andhra Pradesh,245.22652094984534,6522.741126904454,1211.4629973026454,368.25274775094044,32.02440373213308,27.332346921267508
Wheat,2016,Rabi,Karnataka,175.19890375962078,9081.417640993632,752.0300782890179,135.67180383366562,21.840877597541915,18.785688448163405
Maize,2019,Kharif,Uttar Pradesh,117.2160697935583,8289.319782726094,1032.1959344845832,215.02485886720956,37.204903044680364,90.80162257528234
Rice,2014,Whole Year,Karnataka,249.17335926869865,6248.171971896251,1099.9745274403526,97.61226118543141,90.55766554896832,41.49059172826588
Maize,2015,Rabi,Karnataka,901.7699814848321,7571.995459815243,586.0877655324103,332.6929686918698,97.48481271611394,59.61856515965327
Sugarcane,2019,Kharif,Andhra Pradesh,317.3831575315136,4283.402231870188,1374.9608722763069,104.61736604687886,87.33924559634283,42.35888300680031
Wheat,2016,Rabi,Andhra Pradesh,418.8441944954941,6768.689752888819,1826.5151419569313,493.670375881213,19.901594901478923,21.32221027114462
Wheat,2014,Kharif,Andhra Pradesh,194.81093603319988,5195.634320148013,727.6143694295786,401.306933609538,95.26851982538139,63.03984804529552
Cotton,2016,Kharif,Maharashtra,300.12517427335325,2709.425228118048,1396.712020102271,225.60734731279777,48.10222246157074,57.26267665926667
Wheat,2018,Rabi,Karnataka,567.3021137021847,7315.644464895315,1497.1088073662695,310.3537695257095,10.837926168611832,28.26942032720775
Cotton,2012,Whole Year,Punjab,646.9774147860873,6008.181736139398,1129.0020206289325,460.10381729738396,49.81543666733742,50.66821401870501
Rice,2017,Kharif,Uttar Pradesh,320.81708274959,4227.594237582322,1551.646381046405,299.34467617812174,14.146225270792083,81.72527536140812
Sugarcane,2011,Kharif,Maharashtra,151.9589433026055,9202.052710707676,1116.0973152365182,128.52431887907983,58.94901290450058,63.13834927971022
Cotton,2020,Kharif,Punjab,451.9295822146588,1188.4070604405995,1256.9559319661523,220.4165100115217,40.469862469334615,18.722559436029535
Rice,2016,Whole Year,Karnataka,310.78303383370076,3841.958361245464,511.02956683164047,429.4151892633854,52.60914402346439,59.321934750622155
Wheat,2022,Whole Year,Andhra Pradesh,297.59853090682174,1511.9325799988192,1537.5801712020332,339.89585719532806,65.18533246688054,73.24644693606282
Wheat,2011,Rabi,Karnataka,963.8765224421097,7898.745845994645,1492.0140184170866,342.82597295021014,88.19209862360383,81.34330652026762
Rice,2013,Whole Year,Uttar Pradesh,654.6704373331517,7318.967087024133,557.6013159895168,440.0696685598201,69.57114188247357,66.62058207708401
Wheat,2016,Rabi,Maharashtra,601.1905988548863,3982.1699686268535,1052.3751610926997,452.2878758581271,49.06439816303626,23.73923480867054
Rice,2012,Rabi,Maharashtra,474.1975931709897,7080.966119863658,1968.547761187501,463.90665730074636,83.74850683033286,73.91559399311447
Cotton,2011,Whole Year,Uttar Pradesh,486.04990008712986,4563.4350357635485,1131.1048438529251,92.68213696392024,91.5023923815819,70.96076614733647
Cotton,2020,Rabi,Punjab,586.8145034542728,7806.284122801909,1252.9181076977625,294.85670088339543,20.77839697889775,12.19841946465699
Rice,2019,Whole Year,Punjab,726.7868263324965,5087.652964630355,1864.895237239578,383.22928454824336,57.87396797975123,47.057290083121885
Cotton,2016,Rabi,Maharashtra,731.9314865636464,4710.51755048499,1575.8928137986345,390.6170803071562,35.60607637681997,39.9655222266136
Cotton,2010,Whole Year,Maharashtra,254.5245169349046,9412.569239394708,1373.1051966863354,323.02229088650176,14.235507808925266,70.24708578282791
Cotton,2017,Whole Year,Andhra Pradesh,550.1014768689643,3257.911899016302,1696.7070220116088,125.05430083265338,70.16920256025868,29.452223107982864
Maize,2012,Rabi,Punjab,470.76228553069177,2084.026059969089,1796.5493996839598,408.839249273749,87.6493699713303,63.178473067683264
Sugarcane,2021,Kharif,Uttar Pradesh,883.4742696424457,6260.888019335123,1185.3321076059003,374.0501000817256,24.661238902965465,92.1885365632755
Wheat,2021,Rabi,Punjab,668.2770290965387,9723.89631055761,1212.662547397753,88.76109719706633,83.11722918615105,81.80221349877469
